,text,entityTag
1845,over,1
1846,the,1
1847,Golan,4
1848,since,1
1849,1991,1
1850,despite,1
1851,the,1
1852,previous,1
1853,government,1
1854,'s,1
1855,willingness,1
1856,to,1
1857,make,1
1858,Golan,4
1859,concessions,1
1860,.,1
1861,Peace,1
1862,talks,1
1863,between,1
1864,the,1
1865,two,1
1866,sides,1
1867,were,1
1868,last,1
1869,held,1
1870,in,1
1871,February,1
1872,.,1
1873, ,5
1874,The,1
1875,voices,1
1876,coming,1
1877,out,1
1878,of,1
1879,Damascus,4
1880,are,1
1881,bad,1
1882,",",1
1883,not,1
1884,good,1
1885,.,1
1886,The,1
1887,media,1
1888,...,1
1889,are,1
1890,full,1
1891,of,1
1892,expressions,1
1893,and,1
1894,declarations,1
1895,that,1
1896,must,1
1897,be,1
1898,worrying,1
1899,...,1
1900,this,1
1901,artificial,1
1902,atmosphere,1
1903,is,1
1904,very,1
1905,dangerous,1
1906,because,1
1907,those,1
1908,who,1
1909,spread,1
1910,it,1
1911,could,1
1912,become,1
1913,its,1
1914,prisoners,1
1915,",",1
1916, ,5
1917,Levy,3
1918,said,1
1919,.,1
1920, ,5
1921,We,1
1922,expect,1
1923,from,1
1924,Syria,4
1925,",",1
1926,if,1
1927,its,1
1928,face,1
1929,is,1
1930,to,1
1931,peace,1
1932,",",1
1933,that,1
1934,it,1
1935,will,1
1936,answer,1
1937,Israel,4
1938,'s,1
1939,message,1
1940,to,1
1941,enter,1
1942,peace,1
1943,negotiations,1
1944,because,1
1945,that,1
1946,is,1
1947,our,1
1948,goal,1
1949,",",1
1950, ,5
1951,he,1
1952,said,1
1953,.,1
1954, ,5
1955,We,1
1956,do,1
1957,not,1
1958,want,1
1959,a,1
1960,war,1
1961,",",1
1962,God,3
1963,forbid,1
1964,.,1
1965,No,1
1966,one,1
1967,benefits,1
1968,from,1
1969,wars,1
1970,.,1
1971, ,5
1972,Israel,4
1973,'s,1
1974,Channel,0
1975,Two,0
1976,television,1
1977,said,1
1978,Damascus,4
1979,had,1
1980,sent,1
1981,a,1
1982, ,5
1983,calming,1
1984,signal,1
1985, ,5
1986,to,1
1987,Israel,4
1988,.,1
1989,It,1
1990,gave,1
1991,no,1
1992,source,1
1993,for,1
1994,the,1
1995,report,1
1996,.,1
1997,Netanyahu,3
1998,and,1
1999,Levy,3
2000,'s,1
2001,spokesmen,1
2002,said,1
2003,they,1
2004,could,1
2005,not,1
2006,confirm,1
2007,it,1
2008,.,1
2009,The,1
2010,television,1
2011,also,1
2012,said,1
2013,that,1
2014,Netanyahu,3
2015,had,1
2016,sent,1
2017,messages,1
2018,to,1
2019,reassure,1
2020,Syria,4
2021,via,1
2022,Cairo,4
2023,",",1
2024,the,1
2025,United,4
2026,States,4
2027,and,1
2028,Moscow,4
2029,.,1
2030,-DOCSTART-,1
2031,Polish,2
2032,diplomat,1
2033,denies,1
2034,nurses,1
2035,stranded,1
2036,in,1
2037,Libya,4
2038,.,1
2039,TUNIS,4
2040,1996-08-22,1
2041,A,1
2042,Polish,2
2043,diplomat,1
2044,on,1
2045,Thursday,1
2046,denied,1
2047,a,1
2048,Polish,2
2049,tabloid,1
2050,report,1
2051,this,1
2052,week,1
2053,that,1
2054,Libya,4
2055,was,1
2056,refusing,1
2057,exit,1
2058,visas,1
2059,to,1
2060,100,1
2061,Polish,2
2062,nurses,1
2063,trying,1
2064,to,1
2065,return,1
2066,home,1
2067,after,1
2068,working,1
2069,in,1
2070,the,1
2071,North,2
2072,African,2
2073,country,1
2074,.,1
2075, ,5
2076,This,1
2077,is,1
2078,not,1
2079,true,1
2080,.,1
2081,Up,1
2082,to,1
2083,today,1
2084,",",1
2085,we,1
2086,have,1
2087,no,1
2088,knowledge,1
2089,of,1
2090,any,1
2091,nurse,1
2092,stranded,1
2093,or,1
2094,kept,1
2095,in,1
2096,Libya,4
2097,without,1
2098,her,1
2099,will,1
2100,",",1
2101,and,1
2102,we,1
2103,have,1
2104,not,1
2105,received,1
2106,any,1
2107,complaint,1
2108,",",1
2109, ,5
2110,the,1
2111,Polish,2
2112,embassy,1
2113,'s,1
2114,charge,1
2115,d'affaires,1
2116,in,1
2117,Tripoli,4
2118,",",1
2119,Tadeusz,3
2120,Awdankiewicz,3
2121,",",1
2122,told,1
2123,Reuters,0
2124,by,1
2125,telephone,1
2126,.,1
2127,Poland,4
2128,'s,1
2129,labour,1
2130,ministry,1
2131,said,1
2132,this,1
2133,week,1
2134,it,1
2135,would,1
2136,send,1
2137,a,1
2138,team,1
2139,to,1
2140,Libya,4
2141,to,1
2142,investigate,1
2143,",",1
2144,but,1
2145,Awdankiewicz,3
2146,said,1
2147,the,1
2148,probe,1
2149,was,1
2150,prompted,1
2151,by,1
2152,some,1
2153,nurses,1
2154,complaining,1
2155,about,1
2156,their,1
2157,work,1
2158,conditions,1
2159,such,1
2160,as,1
2161,non-payment,1
2162,of,1
2163,their,1
2164,salaries,1
2165,.,1
2166,He,1
2167,said,1
2168,that,1
2169,there,1
2170,are,1
2171,an,1
2172,estimated,1
2173,800,1
2174,Polish,2
2175,nurses,1
2176,working,1
2177,in,1
2178,Libya,4
2179,.,1
2180,-DOCSTART-,1
2181,Two,1
2182,Iranian,2
2183,opposition,1
2184,leaders,1
2185,meet,1
2186,in,1
2187,Baghdad,4
2188,.,1
2189,Hassan,3
2190,Hafidh,3
2191,BAGHDAD,4
2192,1996-08-22,1
2193,An,1
2194,Iranian,2
2195,exile,1
2196,group,1
2197,based,1
2198,in,1
2199,Iraq,4
2200,vowed,1
2201,on,1
2202,Thursday,1
2203,to,1
2204,extend,1
2205,support,1
2206,to,1
2207,Iran,4
2208,'s,1
2209,Kurdish,2
2210,rebels,1
2211,after,1
2212,they,1
2213,were,1
2214,attacked,1
2215,by,1
2216,Iranian,2
2217,troops,1
2218,deep,1
2219,inside,1
2220,Iraq,4
2221,last,1
2222,month,1
2223,.,1
2224,A,1
2225,Mujahideen,0
2226,Khalq,0
2227,statement,1
2228,said,1
2229,its,1
2230,leader,1
2231,Massoud,3
2232,Rajavi,3
2233,met,1
2234,in,1
2235,Baghdad,4
2236,the,1
2237,Secretary-General,1
2238,of,1
2239,the,1
2240,Kurdistan,0
2241,Democratic,0
2242,Party,0
2243,of,0
2244,Iran,0
2245,(,1
2246,KDPI,0
2247,),1
2248,Hassan,3
2249,Rastegar,3
2250,on,1
2251,Wednesday,1
2252,and,1
2253,voiced,1
2254,his,1
2255,support,1
2256,to,1
2257,Iran,4
2258,'s,1
2259,rebel,1
2260,Kurds,2
2261,.,1
2262, ,5
2263,Rajavi,2
2264,emphasised,1
2265,that,1
2266,the,1
2267,Iranian,2
2268,Resistance,0
2269,would,1
2270,continue,1
2271,to,1
2272,stand,1
2273,side,1
2274,by,1
2275,side,1
2276,with,1
2277,their,1
2278,Kurdish,2
2279,compatriots,1
2280,and,1
2281,the,1
2282,resistance,1
2283,movement,1
2284,in,1
2285,Iranian,4
2286,Kurdistan,4
2287,",",1
2288, ,5
2289,it,1
2290,said,1
2291,.,1
2292,A,1
2293,spokesman,1
2294,for,1
2295,the,1
2296,group,1
2297,said,1
2298,the,1
2299,meeting,1
2300, ,5
2301,signals,1
2302,a,1
2303,new,1
2304,level,1
2305,of,1
2306,cooperation,1
2307,between,1
2308,Mujahideen,0
2309,Khalq,0
2310,and,1
2311,the,1
2312,Iranian,2
2313,Kurdish,2
2314,oppositions,1
2315, ,5
2316,.,1
2317,Iran,4
2318,heavily,1
2319,bombarded,1
2320,targets,1
2321,in,1
2322,northern,1
2323,Iraq,4
2324,in,1
2325,July,1
2326,in,1
2327,pursuit,1
2328,of,1
2329,KDPI,0
2330,guerrillas,1
2331,based,1
2332,in,1
2333,Iraqi,2
2334,Kurdish,2
2335,areas,1
2336,outside,1
2337,the,1
2338,control,1
2339,of,1
2340,the,1
2341,government,1
2342,in,1
2343,Baghdad,4
2344,.,1
2345,Iraqi,2
2346,Kurdish,2
2347,areas,1
2348,bordering,1
2349,Iran,4
2350,are,1
2351,under,1
2352,the,1
2353,control,1
2354,of,1
2355,guerrillas,1
2356,of,1
2357,the,1
2358,Iraqi,0
2359,Kurdish,0
2360,Patriotic,0
2361,Union,0
2362,of,0
2363,Kurdistan,0
2364,(,1
2365,PUK,0
2366,),1
2367,group,1
2368,.,1
2369,PUK,0
2370,and,1
2371,Iraq,4
2372,'s,1
2373,Kurdistan,0
2374,Democratic,0
2375,Party,0
2376,(,1
2377,KDP,0
2378,),1
2379,the,1
2380,two,1
2381,main,1
2382,Iraqi,2
2383,Kurdish,2
2384,factions,1
2385,",",1
2386,have,1
2387,had,1
2388,northern,1
2389,Iraq,4
2390,under,1
2391,their,1
2392,control,1
2393,since,1
2394,Iraqi,2
2395,forces,1
2396,were,1
2397,ousted,1
2398,from,1
2399,Kuwait,4
2400,in,1
2401,the,1
2402,1991,1
2403,Gulf,2
2404,War,2
2405,.,1
2406,Clashes,1
2407,between,1
2408,the,1
2409,two,1
2410,parties,1
2411,broke,1
2412,out,1
2413,at,1
2414,the,1
2415,weekend,1
2416,in,1
2417,the,1
2418,most,1
2419,serious,1
2420,fighting,1
2421,since,1
2422,a,1
2423,U.S.-sponsored,2
2424,ceasefire,1
2425,last,1
2426,year,1
2427,.,1
2428,Mujahideen,0
2429,Khalq,0
2430,said,1
2431,Iranian,2
2432,troops,1
2433,had,1
2434,also,1
2435,been,1
2436,shelling,1
2437,KDP,0
2438,positions,1
2439,in,1
2440,Qasri,4
2441,region,1
2442,in,1
2443,Suleimaniya,4
2444,province,1
2445,near,1
2446,the,1
2447,Iranian,2
2448,border,1
2449,over,1
2450,the,1
2451,last,1
2452,two,1
2453,days,1
2454,.,1
2455,It,1
2456,said,1
2457,about,1
2458,100,1
2459,Iraqi,2
2460,Kurds,2
2461,were,1
2462,killed,1
2463,or,1
2464,wounded,1
2465,in,1
2466,the,1
2467,attack,1
2468,.,1
2469,Both,1
2470,Iran,4
2471,and,1
2472,Turkey,4
2473,mount,1
2474,air,1
2475,and,1
2476,land,1
2477,strikes,1
2478,at,1
2479,targets,1
2480,in,1
2481,northern,1
2482,Iraq,4
2483,in,1
2484,pursuit,1
2485,of,1
2486,their,1
2487,own,1
2488,Kurdish,2
2489,rebels,1
2490,.,1
2491,A,1
2492,U.S.-led,2
2493,air,1
2494,force,1
2495,in,1
2496,southern,1
2497,Turkey,4
2498,protects,1
2499,Iraqi,2
2500,Kurds,2
2501,from,1
2502,possible,1
2503,attacks,1
2504,by,1
2505,Baghdad,4
2506,troops,1
2507,.,1
2508,-DOCSTART-,1
2509,Saudi,2
2510,riyal,1
2511,rates,1
2512,steady,1
2513,in,1
2514,quiet,1
2515,summer,1
2516,trade,1
2517,.,1
2518,MANAMA,4
2519,1996-08-22,1
2520,The,1
2521,spot,1
2522,Saudi,2
2523,riyal,1
2524,against,1
2525,the,1
2526,dollar,1
2527,and,1
2528,riyal,1
2529,interbank,1
2530,deposit,1
2531,rates,1
2532,were,1
2533,mainly,1
2534,steady,1
2535,this,1
2536,week,1
2537,in,1
2538,quiet,1
2539,summer,1
2540,trade,1
2541,",",1
2542,dealers,1
2543,in,1
2544,the,1
2545,kingdom,1
2546,said,1
2547,.,1
2548, ,5
2549,There,1
2550,were,1
2551,no,1
2552,changes,1
2553,in,1
2554,Saudi,2
2555,riyal,1
2556,rates,1
2557,.,1
2558,The,1
2559,market,1
2560,was,1
2561,very,1
2562,quiet,1
2563,because,1
2564,of,1
2565,summer,1
2566,holidays,1
2567,",",1
2568, ,5
2569,one,1
2570,dealer,1
2571,said,1
2572,.,1
2573,The,1
2574,spot,1
2575,riyal,1
2576,was,1
2577,put,1
2578,at,1
2579,3.7504,1
2580,/,1
2581,06,1
2582,to,1
2583,the,1
2584,dollar,1
2585,.,1
2586,One-month,2
2587,interbank,1
2588,deposits,1
2589,were,1
2590,at,1
2591,5-1/2,1
2592,",",1
2593,3/8,1
2594,percent,1
2595,",",1
2596,three,1
2597,months,1
2598,were,1
2599,5-5/8,1
2600,",",1
2601,1/2,1
2602,percent,1
2603,and,1
2604,six,1
2605,months,1
2606,were,1
2607,5-3/4,1
2608,",",1
2609,5/8,1
2610,percent,1
2611,.,1
2612,One-year,2
2613,funds,1
2614,were,1
2615,at,1
2616,six,1
2617,",",1
2618,5-7/8,1
2619,percent,1
2620,.,1
2621,-DOCSTART-,1
2622,Israel,4
2623,approves,1
2624,Arafat,3
2625,'s,1
2626,flight,1
2627,to,1
2628,West,4
2629,Bank,4
2630,.,1
2631,JERUSALEM,4
2632,1996-08-22,1
2633,Israel,4
2634,gave,1
2635,Palestinian,2
2636,President,1
2637,Yasser,3
2638,Arafat,3
2639,permission,1
2640,on,1
2641,Thursday,1
2642,to,1
2643,fly,1
2644,over,1
2645,its,1
2646,territory,1
2647,to,1
2648,the,1
2649,West,4
2650,Bank,4
2651,",",1
2652,ending,1
2653,a,1
2654,brief,1
2655,Israeli-PLO,2
2656,crisis,1
2657,",",1
2658,an,1
2659,Arafat,3
2660,adviser,1
2661,said,1
2662,.,1
2663, ,5
2664,The,1
2665,problem,1
2666,is,1
2667,over,1
2668,.,1
2669,The,1
2670,president,1
2671,'s,1
2672,aircraft,1
2673,has,1
2674,received,1
2675,permission,1
2676,to,1
2677,pass,1
2678,through,1
2679,Israeli,2
2680,airspace,1
2681,but,1
2682,the,1
2683,president,1
2684,is,1
2685,not,1
2686,expected,1
2687,to,1
2688,travel,1
2689,to,1
2690,the,1
2691,West,4
2692,Bank,4
2693,before,1
2694,Monday,1
2695,",",1
2696, ,5
2697,Nabil,3
2698,Abu,3
2699,Rdainah,3
2700,told,1
2701,Reuters,0
2702,.,1
2703,Arafat,3
2704,had,1
2705,been,1
2706,scheduled,1
2707,to,1
2708,meet,1
2709,former,1
2710,Israeli,2
2711,prime,1
2712,minister,1
2713,Shimon,3
2714,Peres,3
2715,in,1
2716,the,1
2717,West,4
2718,Bank,4
2719,town,1
2720,of,1
2721,Ramallah,4
2722,on,1
2723,Thursday,1
2724,but,1
2725,the,1
2726,venue,1
2727,was,1
2728,changed,1
2729,to,1
2730,Gaza,4
2731,after,1
2732,Israel,4
2733,denied,1
2734,flight,1
2735,clearance,1
2736,to,1
2737,the,1
2738,Palestinian,2
2739,leader,1
2740,'s,1
2741,helicopters,1
2742,.,1
2743,Palestinian,2
2744,officials,1
2745,accused,1
2746,right-wing,1
2747,Prime,1
2748,Minister,1
2749,Benjamin,3
2750,Netanyahu,3
2751,of,1
2752,trying,1
2753,to,1
2754,stop,1
2755,the,1
2756,Ramallah,4
2757,meeting,1
2758,by,1
2759,keeping,1
2760,Arafat,3
2761,grounded,1
2762,.,1
2763,Arafat,3
2764,subsequently,1
2765,cancelled,1
2766,a,1
2767,meeting,1
2768,between,1
2769,Israeli,2
2770,and,1
2771,PLO,0
2772,officials,1
2773,",",1
2774,on,1
2775,civilian,1
2776,affairs,1
2777,",",1
2778,at,1
2779,the,1
2780,Allenby,4
2781,Bridge,4
2782,crossing,1
2783,between,1
2784,Jordan,4
2785,and,1
2786,the,1
2787,West,4
2788,Bank,4
2789,.,1
2790,Abu,3
2791,Rdainah,3
2792,said,1
2793,Arafat,3
2794,had,1
2795,decided,1
2796,against,1
2797,flying,1
2798,to,1
2799,the,1
2800,West,4
2801,Bank,4
2802,on,1
2803,Thursday,1
2804,",",1
2805,after,1
2806,Israel,4
2807,lifted,1
2808,the,1
2809,ban,1
2810,",",1
2811,because,1
2812,he,1
2813,had,1
2814,a,1
2815,busy,1
2816,schedule,1
2817,in,1
2818,Gaza,4
2819,and,1
2820,would,1
2821,not,1
2822,be,1
2823,free,1
2824,until,1
2825,Monday,1
2826,.,1
2827,-DOCSTART-,1
2828,Arafat,3
2829,to,1
2830,meet,1
2831,Peres,3
2832,in,1
2833,Gaza,4
2834,after,1
2835,flight,1
2836,ban,1
2837,.,1
2838,JERUSALEM,4
2839,1996-08-22,1
2840,Yasser,3
2841,Arafat,3
2842,will,1
2843,meet,1
2844,Shimon,3
2845,Peres,3
2846,in,1
2847,Gaza,4
2848,on,1
2849,Thursday,1
2850,after,1
2851,Palestinians,2
2852,said,1
2853,the,1
2854,right-wing,1
2855,Israeli,2
2856,government,1
2857,had,1
2858,barred,1
2859,the,1
2860,Palestinian,2
2861,leader,1
2862,from,1
2863,flying,1
2864,to,1
2865,the,1
2866,West,4
2867,Bank,4
2868,for,1
2869,talks,1
2870,with,1
2871,the,1
2872,former,1
2873,prime,1
2874,minister,1
2875,.,1
2876, ,5
2877,The,1
2878,meeting,1
2879,between,1
2880,Peres,3
2881,and,1
2882,Arafat,3
2883,will,1
2884,take,1
2885,place,1
2886,at,1
2887,Erez,4
2888,checkpoint,1
2889,in,1
2890,Gaza,4
2891,and,1
2892,not,1
2893,in,1
2894,Ramallah,4
2895,as,1
2896,planned,1
2897,",",1
2898, ,5
2899,Peres,3
2900,',1
2901,office,1
2902,said,1
2903,.,1
2904,Palestinian,2
2905,officials,1
2906,said,1
2907,the,1
2908,Israeli,2
2909,government,1
2910,had,1
2911,barred,1
2912,Arafat,3
2913,from,1
2914,overflying,1
2915,Israel,4
2916,in,1
2917,a,1
2918,Palestinian,2
2919,helicopter,1
2920,to,1
2921,the,1
2922,West,4
2923,Bank,4
2924,in,1
2925,an,1
2926,attempt,1
2927,to,1
2928,bar,1
2929,the,1
2930,meeting,1
2931,with,1
2932,Peres,3
2933,.,1
2934,Israeli,2
2935,Prime,1
2936,Minister,1
2937,Benjamin,3
2938,Netanyahu,3
2939,has,1
2940,accused,1
2941,opposition,1
2942,leader,1
2943,Peres,3
2944,",",1
2945,who,1
2946,he,1
2947,defeated,1
2948,in,1
2949,May,1
2950,elections,1
2951,",",1
2952,of,1
2953,trying,1
2954,to,1
2955,undermine,1
2956,his,1
2957,Likud,0
2958,government,1
2959,'s,1
2960,authority,1
2961,to,1
2962,conduct,1
2963,peace,1
2964,talks,1
2965,.,1
2966,-DOCSTART-,1
2967,Afghan,2
2968,UAE,4
2969,embassy,1
2970,says,1
2971,Taleban,2
2972,guards,1
2973,going,1
2974,home,1
2975,.,1
2976,Hilary,3
2977,Gush,3
2978,DUBAI,4
2979,1996-08-22,1
2980,Three,1
2981,Afghan,2
2982,guards,1
2983,brought,1
2984,to,1
2985,the,1
2986,United,4
2987,Arab,4
2988,Emirates,4
2989,last,1
2990,week,1
2991,by,1
2992,Russian,2
2993,hostages,1
2994,who,1
2995,escaped,1
2996,from,1
2997,the,1
2998,Taleban,2
2999,militia,1
3000,will,1
3001,return,1
3002,to,1
3003,Afghanistan,4
3004,in,1
3005,a,1
3006,few,1
3007,days,1
3008,",",1
3009,the,1
3010,Afghan,2
3011,embassy,1
3012,in,1
3013,Abu,4
3014,Dhabi,4
3015,said,1
3016,on,1
3017,Thursday,1
3018,.,1
3019, ,5
3020,Our,1
3021,ambassador,1
3022,is,1
3023,in,1
3024,touch,1
3025,with,1
3026,the,1
3027,UAE,4
3028,foreign,1
3029,ministry,1
3030,.,1
3031,Their,1
3032,return,1
3033,to,1
3034,Afghanistan,4
3035,will,1
3036,take,1
3037,place,1
3038,in,1
3039,two,1
3040,or,1
3041,three,1
3042,days,1
3043,",",1
3044, ,5
3045,an,1
3046,embassy,1
3047,official,1
3048,said,1
3049,.,1
3050, ,5
3051,The,1
3052,embassy,1
3053,is,1
3054,issuing,1
3055,them,1
3056,travel,1
3057,documents,1
3058,for,1
3059,their,1
3060,return,1
3061,to,1
3062,their,1
3063,homeland,1
3064,.,1
3065,There,1
3066,is,1
3067,no,1
3068,objection,1
3069,to,1
3070,their,1
3071,travel,1
3072,",",1
3073, ,5
3074,he,1
3075,added,1
3076,.,1
3077,The,1
3078,three,1
3079,Islamic,2
3080,Taleban,2
3081,guards,1
3082,were,1
3083,overpowered,1
3084,by,1
3085,seven,1
3086,Russian,2
3087,aircrew,1
3088,who,1
3089,escaped,1
3090,to,1
3091,UAE,4
3092,state,1
3093,Sharjah,4
3094,last,1
3095,Friday,1
3096,on,1
3097,board,1
3098,their,1
3099,own,1
3100,aircraft,1
3101,after,1
3102,a,1
3103,year,1
3104,in,1
3105,the,1
3106,captivity,1
3107,of,1
3108,Taleban,2
3109,militia,1
3110,in,1
3111,Kandahar,4
3112,in,1
3113,southern,1
3114,Afghanistan,4
3115,.,1
3116,The,1
3117,UAE,4
3118,said,1
3119,on,1
3120,Monday,1
3121,it,1
3122,would,1
3123,hand,1
3124,over,1
3125,the,1
3126,three,1
3127,to,1
3128,the,1
3129,International,0
3130,Red,0
3131,Crescent,0
3132,",",1
3133,possibly,1
3134,last,1
3135,Tuesday,1
3136,.,1
3137,It,1
3138,has,1
3139,since,1
3140,been,1
3141,silent,1
3142,on,1
3143,the,1
3144,issue,1
3145,.,1
3146,When,1
3147,asked,1
3148,whether,1
3149,the,1
3150,three,1
3151,guards,1
3152,would,1
3153,travel,1
3154,back,1
3155,to,1
3156,Kandahar,4
3157,or,1
3158,the,1
3159,Afghan,2
3160,capital,1
3161,Kabul,4
3162,",",1
3163,the,1
3164,embassy,1
3165,official,1
3166,said,1
3167,:,1
3168, ,5
3169,That,1
3170,has,1
3171,not,1
3172,been,1
3173,decided,1
3174,",",1
3175,but,1
3176,possibly,1
3177,Kandahar,4
3178,.,1
3179, ,5
3180,Kandahar,4
3181,is,1
3182,the,1
3183,headquarters,1
3184,of,1
3185,the,1
3186,opposition,1
3187,Taleban,2
3188,militia,1
3189,.,1
3190,Kabul,4
3191,is,1
3192,controlled,1
3193,by,1
3194,President,1
3195,Burhanuddin,3
3196,Rabbani,3
3197,'s,1
3198,government,1
3199,",",1
3200,which,1
3201,Taleban,2
3202,is,1
3203,fighting,1
3204,to,1
3205,overthrow,1
3206,.,1
3207,The,1
3208,embassy,1
3209,official,1
3210,said,1
3211,the,1
3212,three,1
3213,men,1
3214,",",1
3215,believed,1
3216,to,1
3217,be,1
3218,in,1
3219,their,1
3220,20s,1
3221,",",1
3222,were,1
3223,currently,1
3224,in,1
3225,Abu,4
3226,Dhabi,4
3227,.,1
3228,He,1
3229,did,1
3230,not,1
3231,elaborate,1
3232,.,1
3233,The,1
3234,Russians,2
3235,",",1
3236,working,1
3237,for,1
3238,the,1
3239,Aerostan,0
3240,firm,1
3241,in,1
3242,the,1
3243,Russian,2
3244,republic,1
3245,of,1
3246,Tatarstan,4
3247,",",1
3248,were,1
3249,taken,1
3250,hostage,1
3251,after,1
3252,a,1
3253,Taleban,2
3254,MiG-19,2
3255,fighter,1
3256,forced,1
3257,their,1
3258,cargo,1
3259,plane,1
3260,to,1
3261,land,1
3262,in,1
3263,August,1
3264,1995,1
3265,.,1
3266,Taleban,2
3267,said,1
3268,its,1
3269,shipment,1
3270,of,1
3271,ammunition,1
3272,from,1
3273,Albania,4
3274,was,1
3275,evidence,1
3276,of,1
3277,Russian,2
3278,military,1
3279,support,1
3280,for,1
3281,Rabbani,3
3282,'s,1
3283,government,1
3284,.,1
3285,Moscow,4
3286,said,1
3287,the,1
3288,crew,1
3289,'s,1
3290,nationality,1
3291,was,1
3292,coincidental,1
3293,.,1
3294,Numerous,1
3295,diplomatic,1
3296,attempts,1
3297,to,1
3298,free,1
3299,the,1
3300,seven,1
3301,failed,1
3302,.,1
3303,The,1
3304,Russians,2
3305,",",1
3306,who,1
3307,said,1
3308,they,1
3309,overpowered,1
3310,the,1
3311,guards,1
3312,--,1
3313,two,1
3314,armed,1
3315,with,1
3316,Kalashnikov,2
3317,automatic,1
3318,rifles,1
3319,--,1
3320,while,1
3321,doing,1
3322,regular,1
3323,maintenance,1
3324,work,1
3325,on,1
3326,their,1
3327,Ilyushin,2
3328,76,2
3329,cargo,1
3330,plane,1
3331,last,1
3332,Friday,1
3333,",",1
3334,left,1
3335,the,1
3336,UAE,4
3337,capital,1
3338,Abu,4
3339,Dhabi,4
3340,for,1
3341,home,1
3342,on,1
3343,Sunday,1
3344,.,1
3345,-DOCSTART-,1
3346,Iraq,4
3347,'s,1
3348,Saddam,3
3349,meets,1
3350,Russia,4
3351,'s,1
3352,Zhirinovsky,3
3353,.,1
3354,BAGHDAD,4
3355,1996-08-22,1
3356,Iraqi,2
3357,President,1
3358,Saddam,3
3359,Hussein,3
3360,has,1
3361,told,1
3362,visiting,1
3363,Russian,2
3364,ultra-nationalist,1
3365,Vladimir,3
3366,Zhirinovsky,3
3367,that,1
3368,Baghdad,4
3369,wanted,1
3370,to,1
3371,maintain,1
3372, ,5
3373,friendship,1
3374,and,1
3375,cooperation,1
3376, ,5
3377,with,1
3378,Moscow,4
3379,",",1
3380,official,1
3381,Iraqi,2
3382,newspapers,1
3383,said,1
3384,on,1
3385,Thursday,1
3386,.,1
3387, ,5
3388,President,1
3389,Saddam,3
3390,Hussein,3
3391,stressed,1
3392,during,1
3393,the,1
3394,meeting,1
3395,Iraq,4
3396,'s,1
3397,keenness,1
3398,to,1
3399,maintain,1
3400,friendship,1
3401,and,1
3402,cooperation,1
3403,with,1
3404,Russia,4
3405,",",1
3406, ,5
3407,the,1
3408,papers,1
3409,said,1
3410,.,1
3411,They,1
3412,said,1
3413,Zhirinovsky,3
3414,told,1
3415,Saddam,3
3416,before,1
3417,he,1
3418,left,1
3419,Baghdad,4
3420,on,1
3421,Wednesday,1
3422,that,1
3423,his,1
3424,Liberal,0
3425,Democratic,0
3426,party,0
3427,and,1
3428,the,1
3429,Russian,2
3430,Duma,0
3431,(,1
3432,parliament,1
3433,),1
3434, ,5
3435,are,1
3436,calling,1
3437,for,1
3438,an,1
3439,immediate,1
3440,lifting,1
3441,of,1
3442,the,1
3443,embargo,1
3444, ,5
3445,imposed,1
3446,on,1
3447,Iraq,4
3448,after,1
3449,its,1
3450,1990,1
3451,invasion,1
3452,of,1
3453,Kuwait,4
3454,.,1
3455,Zhirinovsky,3
3456,said,1
3457,on,1
3458,Tuesday,1
3459,he,1
3460,would,1
3461,press,1
3462,the,1
3463,Russian,2
3464,government,1
3465,to,1
3466,help,1
3467,end,1
3468,U.N.,0
3469,trade,1
3470,sanctions,1
3471,on,1
3472,Iraq,4
3473,and,1
3474,blamed,1
3475,Moscow,4
3476,for,1
3477,delaying,1
3478,establishment,1
3479,of,1
3480,good,1
3481,ties,1
3482,with,1
3483,Baghdad,4
3484,.,1
3485, ,5
3486,Our,1
3487,stand,1
3488,is,1
3489,firm,1
3490,",",1
3491,namely,1
3492,we,1
3493,are,1
3494,calling,1
3495,on,1
3496,(,1
3497,the,1
3498,Russian,2
3499,),1
3500,government,1
3501,to,1
3502,end,1
3503,the,1
3504,economic,1
3505,embargo,1
3506,on,1
3507,Iraq,4
3508,and,1
3509,resume,1
3510,trade,1
3511,ties,1
3512,between,1
3513,Russia,4
3514,and,1
3515,Iraq,4
3516,",",1
3517, ,5
3518,he,1
3519,told,1
3520,reporters,1
3521,.,1
3522,Zhirinovsky,3
3523,visited,1
3524,Iraq,4
3525,twice,1
3526,in,1
3527,1995,1
3528,.,1
3529,Last,1
3530,October,1
3531,he,1
3532,was,1
3533,invited,1
3534,to,1
3535,attend,1
3536,the,1
3537,referendum,1
3538,held,1
3539,on,1
3540,Iraq,4
3541,'s,1
3542,presidency,1
3543,",",1
3544,which,1
3545,extended,1
3546,Saddam,3
3547,'s,1
3548,term,1
3549,for,1
3550,seven,1
3551,more,1
3552,years,1
3553,.,1
3554,-DOCSTART-,1
3555,PRESS,1
3556,DIGEST,1
3557,-,1
3558,Iraq,4
3559,-,1
3560,Aug,1
3561,22,1
3562,.,1
3563,BAGHDAD,4
3564,1996-08-22,1
3565,These,1
3566,are,1
3567,some,1
3568,of,1
3569,the,1
3570,leading,1
3571,stories,1
3572,in,1
3573,the,1
3574,official,1
3575,Iraqi,2
3576,press,1
3577,on,1
3578,Thursday,1
3579,.,1
3580,Reuters,0
3581,has,1
3582,not,1
